유저명,티어,승패,챔피언,포지션,Kill,Death,Assist,킬관여율
DHDL,Platinum 4,LOSS,LeeSin,jungle,8 , 4 , 9,4.25
DHDL,Platinum 4,WIN,Diana,jungle,10 , 8 , 11,2.63
DHDL,Platinum 4,LOSS,Kaisa,adc,11 , 7 , 5,2.29
DHDL,Platinum 4,WIN,Draven,adc,9 , 4 , 17,6.50
DHDL,Platinum 4,WIN,Jhin,adc,8 , 0 , 1,9.00
DHDL,Platinum 4,LOSS,Aphelios,adc,5 , 5 , 4,1.80
DHDL,Platinum 4,LOSS,Kindred,jungle,8 , 15 , 17,1.67
DHDL,Platinum 4,WIN,Talon,jungle,3 , 4 , 11,3.50
DHDL,Platinum 4,WIN,Belveth,jungle,9 , 4 , 4,3.25
DHDL,Platinum 4,LOSS,Graves,jungle,4 , 8 , 6,1.25
DHDL,Platinum 4,LOSS,Azir,top,5 , 7 , 6,1.57
DHDL,Platinum 4,LOSS,Yone,top,7 , 11 , 2,0.82
DHDL,Platinum 4,LOSS,TwistedFate,mid,3 , 5 , 4,1.40
DHDL,Platinum 4,WIN,Katarina,mid,9 , 6 , 4,2.17
DHDL,Platinum 4,LOSS,Zeri,adc,3 , 6 , 4,1.17
DHDL,Platinum 4,WIN,Vayne,adc,12 , 3 , 8,6.67
DHDL,Platinum 4,LOSS,Lucian,adc,6 , 5 , 6,2.40
DHDL,Platinum 4,LOSS,LeeSin,jungle,4 , 4 , 3,1.75
DHDL,Platinum 4,LOSS,Belveth,jungle,2 , 9 , 1,0.33
DHDL,Platinum 4,WIN,Nidalee,jungle,4 , 1 , 5,9.00
DHDL,Platinum 4,WIN,MonkeyKing,jungle,6 , 3 , 6,4.00
DHDL,Platinum 4,WIN,Graves,jungle,14 , 3 , 13,9.00
DHDL,Platinum 4,WIN,Khazix,jungle,15 , 7 , 8,3.29
DHDL,Platinum 4,WIN,Nidalee,jungle,10 , 3 , 10,6.67
DHDL,Platinum 4,LOSS,Katarina,mid,3 , 8 , 2,0.63
DHDL,Platinum 4,LOSS,Orianna,mid,4 , 4 , 1,1.25
DHDL,Platinum 4,WIN,TwistedFate,mid,2 , 3 , 12,4.67
DHDL,Platinum 4,WIN,Katarina,mid,7 , 1 , 5 ,2.00
DHDL,Platinum 4,LOSS,Braum,jungle,2 , 7 , 14,2.29
DHDL,Platinum 4,WIN,MasterYi,jungle,16 , 14 , 10,1.86
우리정글맨날늦어,Silver 4,WIN,Samira,top,8 , 9 , 22,3.33
우리정글맨날늦어,Silver 4,WIN,Xayah,adc,5 , 5 , 9,2.80
우리정글맨날늦어,Silver 4,LOSS,Vladimir,mid,6 , 15 , 24,2.00
우리정글맨날늦어,Silver 4,WIN,Xayah,adc,7 , 5 , 15,4.40
우리정글맨날늦어,Silver 4,WIN,Kaisa,adc,4 , 8 , 13,2.13
우리정글맨날늦어,Silver 4,LOSS,Annie,mid,7 , 12 , 18,2.08
우리정글맨날늦어,Silver 4,WIN,Kayle,top,5 , 6 , 11,2.67
우리정글맨날늦어,Silver 4,LOSS,Kayle,top,3 , 6 , 2,0.83
우리정글맨날늦어,Silver 4,WIN,MasterYi,top,14 , 16 , 23,2.31
우리정글맨날늦어,Silver 4,LOSS,Caitlyn,mid,10 , 8 , 13,2.88
우리정글맨날늦어,Silver 4,WIN,Cassiopeia,jungle,12 , 4 , 13,6.25
우리정글맨날늦어,Silver 4,LOSS,Kayle,top,0 , 6 , 2,0.33
우리정글맨날늦어,Silver 4,WIN,Kindred,support,11 , 12 , 21,2.67
우리정글맨날늦어,Silver 4,WIN,Kaisa,top,19 , 11 , 22,3.73
우리정글맨날늦어,Silver 4,LOSS,Jax,mid,11 , 10 , 9,2.00
우리정글맨날늦어,Silver 4,WIN,Kayle,top,15 , 14 , 31,3.29
우리정글맨날늦어,Silver 4,WIN,Nami,support,3 , 5 , 19,4.40
우리정글맨날늦어,Silver 4,LOSS,Soraka,top,3 , 7 , 24,3.86
우리정글맨날늦어,Silver 4,LOSS,Senna,top,0 , 5 , 11,2.20
우리정글맨날늦어,Silver 4,LOSS,Teemo,support,5 , 12 , 19,2.00
우리정글맨날늦어,Silver 4,WIN,Akali,jungle,19 , 15 , 10,1.93
우리정글맨날늦어,Silver 4,LOSS,Lux,support,0 , 1 , 4,4.00
우리정글맨날늦어,Silver 4,LOSS,Pyke,top,20 , 17 , 7,1.59
우리정글맨날늦어,Silver 4,WIN,KogMaw,adc,11 , 2 , 11 ,1.00
우리정글맨날늦어,Silver 4,LOSS,Ahri,mid,8 , 7 , 11,2.71
우리정글맨날늦어,Silver 4,LOSS,Zeri,adc,0 , 3 , 0,0.00
우리정글맨날늦어,Silver 4,LOSS,KogMaw,adc,1 , 6 , 1,0.33
우리정글맨날늦어,Silver 4,LOSS,Zeri,adc,3 , 12 , 8,0.92
우리정글맨날늦어,Silver 4,WIN,Lux,mid,2 , 8 , 13,1.88
우리정글맨날늦어,Silver 4,LOSS,Ahri,mid,6 , 6 , 3,1.50
항공과 김보미,Unranked,LOSS,Vayne,support,1 , 8 , 5,0.75
항공과 김보미,Unranked,WIN,Annie,adc,19 , 11 , 21,3.64
항공과 김보미,Unranked,LOSS,Ashe,support,7 , 9 , 24,3.44
항공과 김보미,Unranked,LOSS,Jinx,top,6 , 14 , 23,2.07
항공과 김보미,Unranked,LOSS,Soraka,jungle,6 , 9 , 29,3.89
항공과 김보미,Unranked,LOSS,Fizz,top,5 , 15 , 13,1.20
항공과 김보미,Unranked,WIN,Thresh,top,3 , 11 , 29,2.91
항공과 김보미,Unranked,LOSS,Lissandra,top,6 , 12 , 18,2.00
항공과 김보미,Unranked,WIN,Senna,top,8 , 9 , 23,3.44
항공과 김보미,Unranked,LOSS,Veigar,jungle,5 , 13 , 16,1.62
항공과 김보미,Unranked,WIN,Poppy,top,7 , 14 , 19,1.86
항공과 김보미,Unranked,WIN,Ahri,mid,8 , 11 , 34,3.82
항공과 김보미,Unranked,WIN,Lissandra,jungle,10 , 14 , 28,2.71
항공과 김보미,Unranked,WIN,Maokai,top,8 , 14 , 34,3.00
항공과 김보미,Unranked,LOSS,AurelionSol,top,7 , 19 , 20,1.42
항공과 김보미,Unranked,WIN,Pyke,jungle,12 , 13 , 14,2.00
항공과 김보미,Unranked,WIN,Jinx,top,8 , 9 , 19,3.00
항공과 김보미,Unranked,LOSS,Kennen,jungle,5 , 15 , 18,1.53
항공과 김보미,Unranked,WIN,Malphite,jungle,9 , 12 , 31,3.33
항공과 김보미,Unranked,WIN,Ziggs,jungle,13 , 13 , 40,4.08
항공과 김보미,Unranked,LOSS,Morgana,jungle,8 , 11 , 22,2.73
항공과 김보미,Unranked,WIN,Ashe,mid,10 , 14 , 27,2.64
항공과 김보미,Unranked,LOSS,Ekko,mid,14 , 17 , 19,1.94
항공과 김보미,Unranked,WIN,Nidalee,adc,9 , 4 , 29,9.50
항공과 김보미,Unranked,WIN,Kaisa,mid,9 , 7 , 26,5.00
항공과 김보미,Unranked,WIN,Seraphine,top,2 , 10 , 36,3.80
항공과 김보미,Unranked,WIN,Veigar,top,15 , 12 , 28,3.58
항공과 김보미,Unranked,LOSS,MasterYi,mid,17 , 22 , 11,1.27
항공과 김보미,Unranked,WIN,Lucian,jungle,23 , 15 , 27,3.33
항공과 김보미,Unranked,WIN,Jinx,adc,17 , 11 , 29,4.18
최성현입니다,Silver 1,LOSS,Cassiopeia,top,7 , 14 , 18,1.79
최성현입니다,Silver 1,LOSS,Mordekaiser,mid,11 , 11 , 4,1.36
최성현입니다,Silver 1,LOSS,Leblanc,mid,3 , 10 , 13,1.60
최성현입니다,Silver 1,LOSS,Darius,top,7 , 13 , 4,0.85
최성현입니다,Silver 1,LOSS,Darius,top,6 , 7 , 0,0.86
최성현입니다,Silver 1,LOSS,Graves,adc,3 , 6 , 3,1.00
최성현입니다,Silver 1,LOSS,Renekton,mid,3 , 9 , 0,0.33
최성현입니다,Silver 1,LOSS,Jax,top,4 , 10 , 5,0.90
최성현입니다,Silver 1,WIN,Singed,top,1 , 8 , 9,1.25
최성현입니다,Silver 1,LOSS,Zed,mid,3 , 8 , 2,0.63
최성현입니다,Silver 1,WIN,Senna,jungle,2 , 3 , 7,3.00
최성현입니다,Silver 1,WIN,Warwick,top,14 , 11 , 13,2.45
최성현입니다,Silver 1,WIN,Ashe,mid,2 , 3 , 9,3.67
최성현입니다,Silver 1,LOSS,Zed,adc,5 , 6 , 5,1.67
최성현입니다,Silver 1,LOSS,Velkoz,jungle,4 , 9 , 6,1.11
최성현입니다,Silver 1,LOSS,Udyr,top,3 , 8 , 4,0.88
최성현입니다,Silver 1,WIN,Malphite,jungle,7 , 6 , 8,2.50
최성현입니다,Silver 1,WIN,Rakan,support,4 , 7 , 37,5.86
최성현입니다,Silver 1,WIN,Heimerdinger,top,4 , 5 , 25,5.80
최성현입니다,Silver 1,WIN,Brand,jungle,10 , 7 , 16,3.71
최성현입니다,Silver 1,LOSS,Nautilus,support,0 , 8 , 4,0.50
최성현입니다,Silver 1,LOSS,Blitzcrank,support,1 , 3 , 1,0.67
최성현입니다,Silver 1,WIN,Thresh,support,4 , 1 , 23 ,7.00
최성현입니다,Silver 1,WIN,Renekton,top,12 , 3 , 5,5.67
최성현입니다,Silver 1,WIN,Nautilus,support,3 , 2 , 13,8.00
최성현입니다,Silver 1,WIN,Thresh,support,2 , 4 , 16,4.50
최성현입니다,Silver 1,LOSS,Blitzcrank,support,1 , 6 , 5,1.00
최성현입니다,Silver 1,LOSS,Yasuo,mid,5 , 12 , 10,1.25
최성현입니다,Silver 1,WIN,Jax,top,3 , 8 , 12,1.88
최성현입니다,Silver 1,WIN,Singed,top,5 , 1 , 14 ,9.00
난 조선제일검,Silver 1,LOSS,Yasuo,mid,5 , 6 , 4,1.50
난 조선제일검,Silver 1,LOSS,Yasuo,mid,7 , 10 , 1,0.80
난 조선제일검,Silver 1,WIN,Yasuo,mid,11 , 11 , 8,1.73
난 조선제일검,Silver 1,LOSS,Yasuo,mid,17 , 9 , 6,2.56
난 조선제일검,Silver 1,WIN,Yasuo,mid,3 , 4 , 4,1.75
난 조선제일검,Silver 1,WIN,Yasuo,adc,13 , 8 , 8,2.63
난 조선제일검,Silver 1,WIN,Yasuo,mid,13 , 11 , 10,2.09
난 조선제일검,Silver 1,LOSS,Yasuo,mid,7 , 12 , 2,0.75
난 조선제일검,Silver 1,WIN,Kalista,mid,13 , 5 , 5,3.60
난 조선제일검,Silver 1,LOSS,Kalista,top,5 , 5 , 2,1.40
난 조선제일검,Silver 1,WIN,Yasuo,mid,8 , 3 , 2,3.33
난 조선제일검,Silver 1,LOSS,Lucian,jungle,12 , 11 , 6,1.64
오늘하루휴식,Bronze 1,LOSS,Vayne,top,1 , 6 , 1,0.33
오늘하루휴식,Bronze 1,LOSS,Orianna,mid,4 , 18 , 19,1.28
오늘하루휴식,Bronze 1,WIN,Renekton,top,2 , 10 , 0,0.20
오늘하루휴식,Bronze 1,WIN,Nautilus,top,2 , 6 , 10,2.00
오늘하루휴식,Bronze 1,LOSS,Ezreal,jungle,1 , 6 , 0,0.17
오늘하루휴식,Bronze 1,LOSS,LeeSin,top,6 , 7 , 1,1.00
오늘하루휴식,Bronze 1,LOSS,Vayne,top,3 , 3 , 2,1.67
오늘하루휴식,Bronze 1,WIN,Jax,top,16 , 7 , 12,4.00
오늘하루휴식,Bronze 1,LOSS,Malphite,top,6 , 14 , 5,0.79
오늘하루휴식,Bronze 1,WIN,Vayne,top,8 , 9 , 5,1.44
오늘하루휴식,Bronze 1,LOSS,Lucian,top,1 , 12 , 5,0.50
오늘하루휴식,Bronze 1,LOSS,Yasuo,mid,4 , 7 , 0,0.57
오늘하루휴식,Bronze 1,WIN,Yasuo,mid,7 , 2 , 1,4.00
오늘하루휴식,Bronze 1,LOSS,Yasuo,mid,6 , 8 , 2,1.00
오늘하루휴식,Bronze 1,LOSS,LeeSin,jungle,4 , 5 , 1,1.00
오늘하루휴식,Bronze 1,LOSS,Trundle,jungle,1 , 18 , 5,0.33
오늘하루휴식,Bronze 1,WIN,Sett,support,0 , 4 , 8,2.00
오늘하루휴식,Bronze 1,WIN,Ezreal,top,3 , 3 , 5,2.67
오늘하루휴식,Bronze 1,LOSS,MasterYi,top,6 , 7 , 5,1.57
오늘하루휴식,Bronze 1,RE,MasterYi,jungle,0 , 0 , 0,0.00
오늘하루휴식,Bronze 1,LOSS,Ezreal,support,1 , 16 , 2,0.19
오늘하루휴식,Bronze 1,LOSS,MasterYi,jungle,6 , 4 , 1,1.75
오늘하루휴식,Bronze 1,WIN,MasterYi,jungle,15 , 7 , 5,2.86
오늘하루휴식,Bronze 1,LOSS,Jax,top,7 , 3 , 1,2.67
오늘하루휴식,Bronze 1,LOSS,Vayne,support,2 , 9 , 1,0.33
오늘하루휴식,Bronze 1,WIN,MasterYi,jungle,9 , 9 , 5,1.56
오늘하루휴식,Bronze 1,WIN,Akshan,adc,21 , 4 , 6,6.75
오늘하루휴식,Bronze 1,WIN,Akshan,mid,43 , 1 , 6 ,9.00
오늘하루휴식,Bronze 1,WIN,Vayne,mid,6 , 5 , 5,2.20
오늘하루휴식,Bronze 1,WIN,Talon,support,5 , 11 , 9,1.27
축복하는 자,Unranked,WIN,Chogath,jungle,3 , 0 , 4,7.00
축복하는 자,Unranked,WIN,Mordekaiser,top,6 , 1 , 3,9.00
축복하는 자,Unranked,WIN,Mordekaiser,support,6 , 5 , 9,3.00
축복하는 자,Unranked,WIN,Nasus,jungle,1 , 10 , 12,1.30
축복하는 자,Unranked,LOSS,Jhin,support,2 , 6 , 10,2.00
축복하는 자,Unranked,LOSS,Veigar,mid,1 , 13 , 1,0.15
축복하는 자,Unranked,LOSS,Morgana,jungle,0 , 4 , 1,0.25
축복하는 자,Unranked,LOSS,MissFortune,top,14 , 9 , 18,3.56
까탈렌나,Silver 4,LOSS,XinZhao,jungle,0 , 4 , 0,0.00
까탈렌나,Silver 4,WIN,Twitch,mid,1 , 5 , 9,2.00
까탈렌나,Silver 4,WIN,Chogath,top,20 , 4 , 19,9.75
까탈렌나,Silver 4,WIN,XinZhao,top,1 , 10 , 2,0.30
까탈렌나,Silver 4,LOSS,XinZhao,top,2 , 5 , 3,1.00
까탈렌나,Silver 4,WIN,XinZhao,top,2 , 2 , 1,1.50
까탈렌나,Silver 4,LOSS,XinZhao,top,7 , 9 , 10,1.89
까탈렌나,Silver 4,WIN,Aatrox,top,4 , 12 , 5,0.75
까탈렌나,Silver 4,LOSS,Aatrox,top,1 , 5 , 2,0.60
까탈렌나,Silver 4,WIN,Aatrox,top,1 , 9 , 5,0.67
까탈렌나,Silver 4,LOSS,Yasuo,top,1 , 5 , 1,0.40
까탈렌나,Silver 4,LOSS,Aatrox,top,0 , 11 , 2,0.18
까탈렌나,Silver 4,LOSS,Yasuo,top,1 , 8 , 2,0.38
까탈렌나,Silver 4,LOSS,MissFortune,adc,1 , 11 , 7,0.73
까탈렌나,Silver 4,LOSS,Karma,adc,4 , 6 , 18,3.67
까탈렌나,Silver 4,WIN,Samira,mid,0 , 5 , 2,0.40
까탈렌나,Silver 4,LOSS,Yasuo,jungle,0 , 8 , 1,0.13
까탈렌나,Silver 4,LOSS,MasterYi,mid,3 , 6 , 4,1.17
까탈렌나,Silver 4,LOSS,Ornn,top,1 , 7 , 4,0.71
까탈렌나,Silver 4,LOSS,Annie,jungle,2 , 6 , 5,1.17
까탈렌나,Silver 4,LOSS,Ezreal,adc,5 , 12 , 5,0.83
까탈렌나,Silver 4,WIN,Ezreal,adc,3 , 4 , 4,1.75
까탈렌나,Silver 4,LOSS,Velkoz,adc,1 , 10 , 5,0.60
까탈렌나,Silver 4,LOSS,Ornn,jungle,4 , 8 , 14,2.25
까탈렌나,Silver 4,LOSS,Ezreal,adc,4 , 8 , 4,1.00
까탈렌나,Silver 4,LOSS,MissFortune,adc,0 , 5 , 2,0.40
까탈렌나,Silver 4,LOSS,MissFortune,adc,1 , 13 , 3,0.31
까탈렌나,Silver 4,LOSS,MissFortune,support,3 , 10 , 3,0.60
까탈렌나,Silver 4,LOSS,MissFortune,adc,4 , 9 , 5,1.00
까탈렌나,Silver 4,WIN,MissFortune,adc,1 , 11 , 11,1.09
카카넛,Silver 4,WIN,Nasus,mid,6 , 3 , 4,3.33
카카넛,Silver 4,LOSS,Corki,mid,5 , 3 , 2,2.33
카카넛,Silver 4,LOSS,Corki,mid,2 , 8 , 0,0.25
카카넛,Silver 4,LOSS,Corki,mid,5 , 10 , 6,1.10
카카넛,Silver 4,WIN,Corki,mid,9 , 3 , 8,5.67
카카넛,Silver 4,WIN,Lissandra,mid,4 , 4 , 12,4.00
카카넛,Silver 4,LOSS,Ahri,mid,3 , 11 , 10,1.18
카카넛,Silver 4,LOSS,Kindred,jungle,9 , 9 , 7,1.78
카카넛,Silver 4,LOSS,Graves,jungle,6 , 6 , 3,1.50
카카넛,Silver 4,LOSS,Ryze,top,4 , 6 , 3,1.17
카카넛,Silver 4,WIN,Vayne,top,7 , 10 , 5,1.20
카카넛,Silver 4,LOSS,Graves,top,0 , 10 , 1,0.10
카카넛,Silver 4,WIN,Ryze,top,8 , 3 , 6,4.67
카카넛,Silver 4,WIN,Graves,top,3 , 7 , 7,1.43
카카넛,Silver 4,WIN,Vayne,top,8 , 5 , 8,3.20
카카넛,Silver 4,WIN,Graves,top,13 , 8 , 1,1.75
카카넛,Silver 4,LOSS,Graves,top,3 , 7 , 1,0.57
카카넛,Silver 4,WIN,Cassiopeia,top,10 , 15 , 11,1.40
카카넛,Silver 4,LOSS,Ryze,mid,3 , 2 , 0,1.50
카카넛,Silver 4,LOSS,LeeSin,jungle,1 , 7 , 2,0.43
카카넛,Silver 4,WIN,Ahri,mid,4 , 9 , 6,1.11
카카넛,Silver 4,LOSS,Ryze,mid,16 , 8 , 7,2.88
카카넛,Silver 4,LOSS,Cassiopeia,mid,4 , 16 , 5,0.56
카카넛,Silver 4,LOSS,Ryze,mid,9 , 11 , 3,1.09
카카넛,Silver 4,WIN,Ryze,mid,2 , 1 , 3,5.00
카카넛,Silver 4,LOSS,Vayne,mid,1 , 9 , 1,0.22
카카넛,Silver 4,LOSS,Ahri,adc,5 , 9 , 7,1.33
카카넛,Silver 4,WIN,Vayne,adc,12 , 7 , 8,2.86
카카넛,Silver 4,WIN,Ahri,mid,5 , 5 , 3,1.60
카카넛,Silver 4,WIN,Ahri,mid,6 , 7 , 6,1.71
파나메라터보S,Bronze 2,LOSS,Blitzcrank,jungle,3 , 9 , 3,0.67
파나메라터보S,Bronze 2,LOSS,Sivir,mid,9 , 11 , 11,1.82
파나메라터보S,Bronze 2,LOSS,MasterYi,jungle,3 , 2 , 1,2.00
파나메라터보S,Bronze 2,LOSS,XinZhao,mid,17 , 6 , 2,3.17
파나메라터보S,Bronze 2,WIN,Xerath,mid,6 , 4 , 15,5.25
파나메라터보S,Bronze 2,LOSS,Alistar,support,0 , 14 , 6,0.43
파나메라터보S,Bronze 2,WIN,XinZhao,mid,13 , 5 , 8,4.20
파나메라터보S,Bronze 2,LOSS,XinZhao,mid,11 , 6 , 2,2.17
파나메라터보S,Bronze 2,WIN,Morgana,mid,4 , 5 , 10,2.80
파나메라터보S,Bronze 2,LOSS,MasterYi,jungle,4 , 14 , 7,0.79
파나메라터보S,Bronze 2,LOSS,Malphite,mid,5 , 8 , 5,1.25
파나메라터보S,Bronze 2,WIN,XinZhao,mid,9 , 4 , 7,4.00
파나메라터보S,Bronze 2,WIN,Xerath,mid,9 , 2 , 9,9.00
파나메라터보S,Bronze 2,LOSS,Nasus,top,4 , 3 , 11,5.00
파나메라터보S,Bronze 2,WIN,Rumble,jungle,7 , 1 , 3 ,0.00
파나메라터보S,Bronze 2,WIN,Xerath,mid,3 , 1 , 0,3.00
파나메라터보S,Bronze 2,WIN,Garen,mid,7 , 5 , 4,2.20
파나메라터보S,Bronze 2,WIN,XinZhao,mid,12 , 10 , 12,2.40
파나메라터보S,Bronze 2,WIN,XinZhao,mid,10 , 9 , 11,2.33
파나메라터보S,Bronze 2,LOSS,XinZhao,mid,6 , 6 , 1,1.17
파나메라터보S,Bronze 2,WIN,XinZhao,mid,10 , 3 , 2,4.00
파나메라터보S,Bronze 2,WIN,XinZhao,mid,7 , 1 , 4 ,1.00
파나메라터보S,Bronze 2,LOSS,Xerath,mid,3 , 9 , 5,0.89
파나메라터보S,Bronze 2,WIN,Caitlyn,adc,19 , 11 , 7,2.36
파나메라터보S,Bronze 2,LOSS,Vayne,mid,6 , 10 , 2,0.80
파나메라터보S,Bronze 2,LOSS,Nasus,top,3 , 6 , 2,0.83
파나메라터보S,Bronze 2,LOSS,Mordekaiser,mid,6 , 4 , 0,1.50
파나메라터보S,Bronze 2,LOSS,Elise,jungle,1 , 6 , 5,1.00
파나메라터보S,Bronze 2,WIN,Brand,jungle,7 , 11 , 13,1.82
파나메라터보S,Bronze 2,WIN,Nunu,jungle,6 , 2 , 6,6.00
파란 요들,Gold 3,WIN,Fizz,mid,11 , 3 , 6,5.67
파란 요들,Gold 3,WIN,Vex,support,3 , 11 , 8,1.00
파란 요들,Gold 3,WIN,Fizz,mid,2 , 4 , 1,0.75
파란 요들,Gold 3,LOSS,Warwick,support,22 , 16 , 22,2.75
파란 요들,Gold 3,WIN,Diana,top,9 , 4 , 15,6.00
파란 요들,Gold 3,WIN,Tristana,support,21 , 10 , 22,4.30
파란 요들,Gold 3,LOSS,Pyke,support,6 , 7 , 11,2.43
파란 요들,Gold 3,WIN,Pyke,support,7 , 7 , 9,2.29
파란 요들,Gold 3,LOSS,Pyke,support,2 , 9 , 18,2.22
파란 요들,Gold 3,WIN,Pyke,support,10 , 4 , 7,4.25
파란 요들,Gold 3,LOSS,LeeSin,jungle,1 , 8 , 8,1.13
파란 요들,Gold 3,WIN,Pyke,support,5 , 5 , 6,2.20
파란 요들,Gold 3,LOSS,Akali,mid,12 , 7 , 10,3.14
파란 요들,Gold 3,LOSS,Vex,mid,13 , 5 , 7,4.00
파란 요들,Gold 3,WIN,Akali,mid,5 , 2 , 4,4.50
파란 요들,Gold 3,WIN,Vex,mid,8 , 6 , 11,3.17
파란 요들,Gold 3,LOSS,Akali,mid,3 , 5 , 3,1.20
파란 요들,Gold 3,WIN,Akali,mid,12 , 3 , 10,7.33
파란 요들,Gold 3,LOSS,Vex,mid,15 , 4 , 7,5.50
파란 요들,Gold 3,LOSS,Vex,mid,13 , 6 , 4,2.83
파란 요들,Gold 3,WIN,Vex,mid,5 , 3 , 15,6.67
파란 요들,Gold 3,LOSS,Kaisa,adc,3 , 5 , 3,1.20
파란 요들,Gold 3,LOSS,Vex,support,7 , 4 , 4,2.75
파란 요들,Gold 3,WIN,MasterYi,jungle,8 , 2 , 1,4.50
파란 요들,Gold 3,LOSS,Akali,mid,8 , 3 , 4,4.00
파란 요들,Gold 3,LOSS,Akali,mid,7 , 4 , 4,2.75
파란 요들,Gold 3,LOSS,Vex,mid,10 , 11 , 11,1.91
파란 요들,Gold 3,WIN,Vex,mid,7 , 4 , 12,4.75
파란 요들,Gold 3,WIN,Akali,mid,3 , 0 , 2,5.00
파란 요들,Gold 3,WIN,Akali,mid,3 , 2 , 3,3.00
매일금연,Silver 4,WIN,Samira,mid,16 , 9 , 9,2.78
매일금연,Silver 4,WIN,Fiora,mid,5 , 12 , 10,1.25
매일금연,Silver 4,LOSS,Kennen,top,8 , 12 , 10,1.50
매일금연,Silver 4,LOSS,Urgot,top,1 , 8 , 2,0.38
매일금연,Silver 4,WIN,Nunu,jungle,2 , 2 , 5,3.50
매일금연,Silver 4,LOSS,Graves,jungle,3 , 7 , 12,2.14
매일금연,Silver 4,WIN,LeeSin,jungle,12 , 3 , 12,8.00
매일금연,Silver 4,LOSS,Kaisa,adc,5 , 7 , 8,1.86
매일금연,Silver 4,LOSS,Jayce,top,1 , 5 , 1,0.40
매일금연,Silver 4,WIN,Kaisa,adc,18 , 8 , 10,3.50
매일금연,Silver 4,LOSS,Jayce,top,6 , 11 , 2,0.73
매일금연,Silver 4,LOSS,Jayce,top,2 , 4 , 8,2.50
매일금연,Silver 4,WIN,Jayce,top,12 , 4 , 8,5.00
매일금연,Silver 4,LOSS,Ryze,mid,1 , 3 , 3,1.33
매일금연,Silver 4,LOSS,Yasuo,mid,8 , 11 , 1,0.82
매일금연,Silver 4,LOSS,Lillia,jungle,3 , 7 , 9,1.71
매일금연,Silver 4,LOSS,LeeSin,jungle,10 , 3 , 10,6.67
매일금연,Silver 4,LOSS,Graves,jungle,5 , 3 , 4,3.00
매일금연,Silver 4,WIN,Jayce,top,0 , 7 , 3,0.43
매일금연,Silver 4,WIN,Kaisa,adc,10 , 3 , 6,5.33
매일금연,Silver 4,WIN,Ezreal,adc,9 , 8 , 8,2.13
매일금연,Silver 4,LOSS,Kaisa,adc,5 , 7 , 4,1.29
매일금연,Silver 4,LOSS,Jayce,top,9 , 6 , 7,2.67
매일금연,Silver 4,WIN,Jayce,top,3 , 2 , 5,4.00
매일금연,Silver 4,WIN,Jayce,top,6 , 3 , 1,2.33
매일금연,Silver 4,LOSS,Akali,mid,3 , 8 , 2,0.63
매일금연,Silver 4,WIN,Jayce,top,7 , 5 , 7,2.80
매일금연,Silver 4,WIN,Jayce,top,13 , 5 , 8,4.20
매일금연,Silver 4,WIN,Kaisa,adc,10 , 2 , 7,8.50
매일금연,Silver 4,LOSS,Kaisa,adc,10 , 8 , 1,1.38
IG TheC,Silver 3,WIN,Corki,mid,11 , 2 , 11 ,1.00
IG TheC,Silver 3,WIN,Renekton,jungle,1 , 6 , 7,1.33
IG TheC,Silver 3,WIN,Senna,support,0 , 3 , 2,0.67
IG TheC,Silver 3,LOSS,Diana,jungle,4 , 8 , 7,1.38
IG TheC,Silver 3,WIN,MonkeyKing,jungle,5 , 0 , 3,8.00
IG TheC,Silver 3,LOSS,MonkeyKing,jungle,8 , 6 , 5,2.17
IG TheC,Silver 3,WIN,MonkeyKing,jungle,5 , 3 , 7,4.00
IG TheC,Silver 3,WIN,Azir,mid,2 , 3 , 4,2.00
IG TheC,Silver 3,WIN,Azir,mid,4 , 6 , 10,2.33
IG TheC,Silver 3,LOSS,Diana,jungle,3 , 5 , 2,1.00
IG TheC,Silver 3,LOSS,Azir,mid,11 , 3 , 6,5.67
IG TheC,Silver 3,LOSS,Graves,support,4 , 9 , 1,0.56
IG TheC,Silver 3,LOSS,Brand,adc,2 , 17 , 7,0.53
IG TheC,Silver 3,LOSS,LeeSin,mid,7 , 9 , 5,1.33
IG TheC,Silver 3,WIN,Ryze,support,13 , 9 , 15,3.11
IG TheC,Silver 3,WIN,Morgana,adc,7 , 8 , 10,2.13
IG TheC,Silver 3,LOSS,Malphite,top,3 , 10 , 3,0.60
IG TheC,Silver 3,WIN,Senna,jungle,13 , 7 , 8,3.00
IG TheC,Silver 3,LOSS,Ahri,support,6 , 6 , 5,1.83
IG TheC,Silver 3,WIN,Garen,mid,6 , 5 , 3,1.80
IG TheC,Silver 3,LOSS,Braum,support,1 , 7 , 2,0.43
IG TheC,Silver 3,LOSS,Draven,support,2 , 5 , 0,0.40
IG TheC,Silver 3,WIN,Zed,mid,4 , 1 , 4,8.00
IG TheC,Silver 3,WIN,Lucian,support,14 , 4 , 5,4.75
IG TheC,Silver 3,WIN,Draven,top,11 , 3 , 7,6.00
IG TheC,Silver 3,LOSS,Evelynn,adc,6 , 10 , 4,1.00
IG TheC,Silver 3,LOSS,Pyke,support,4 , 8 , 2,0.75
IG TheC,Silver 3,WIN,Kaisa,top,9 , 11 , 3,1.09
IG TheC,Silver 3,LOSS,Twitch,adc,3 , 9 , 6,1.00
IG TheC,Silver 3,LOSS,Akali,jungle,1 , 9 , 5,0.67
