유저명,티어,승패,챔피언,포지션,Kill,Death,Assist,킬관여율
턱돼지,Bronze 4,WIN,Shyvana,jungle,12,0,4,6
턱돼지,Bronze 4,RE,Shyvana,jungle,0,0,0,0
턱돼지,Bronze 4,WIN,Shyvana,jungle,14,8,24,4.75
턱돼지,Bronze 4,WIN,Shyvana,jungle,16,7,9,3.57
턱돼지,Bronze 4,LOSS,Shyvana,jungle,11,4,8,4.75
턱돼지,Bronze 4,LOSS,Shyvana,jungle,4,4,1,1.25
턱돼지,Bronze 4,LOSS,Brand,adc,6,12,19,2.08
턱돼지,Bronze 4,LOSS,Xerath,top,2,6,10,2
턱돼지,Bronze 4,WIN,Karthus,top,7,7,15,3.14
턱돼지,Bronze 4,WIN,Shyvana,jungle,13,5,12,5
턱돼지,Bronze 4,LOSS,Blitzcrank,adc,5,10,18,2.3
턱돼지,Bronze 4,WIN,Teemo,top,7,13,9,1.23
턱돼지,Bronze 4,WIN,Jhin,mid,10,5,15,5
턱돼지,Bronze 4,WIN,Chogath,mid,7,7,17,3.43
턱돼지,Bronze 4,LOSS,Aphelios,support,12,12,29,3.42
턱돼지,Bronze 4,LOSS,Lillia,jungle,10,13,15,1.92
턱돼지,Bronze 4,LOSS,Maokai,support,7,11,23,2.73
턱돼지,Bronze 4,LOSS,Morgana,mid,6,7,5,1.57
턱돼지,Bronze 4,LOSS,Maokai,adc,7,13,28,2.69
턱돼지,Bronze 4,WIN,Blitzcrank,support,3,15,33,2.4
턱돼지,Bronze 4,LOSS,MissFortune,mid,12,9,26,4.22
턱돼지,Bronze 4,LOSS,Chogath,support,3,11,21,2.18
턱돼지,Bronze 4,LOSS,Nidalee,jungle,1,7,15,2.29
턱돼지,Bronze 4,WIN,Malzahar,jungle,8,10,9,1.7
턱돼지,Bronze 4,LOSS,Xayah,adc,12,14,19,2.21
턱돼지,Bronze 4,LOSS,Thresh,top,2,10,15,1.7
턱돼지,Bronze 4,WIN,Nasus,jungle,12,9,20,3.56
턱돼지,Bronze 4,LOSS,Chogath,top,14,17,20,2
턱돼지,Bronze 4,WIN,Kaisa,top,12,5,15,5.4
턱돼지,Bronze 4,WIN,Veigar,adc,4,6,20,4
핑찍으면우물잠수,Platinum 1,WIN,Aatrox,top,5,3,4,3
핑찍으면우물잠수,Platinum 1,WIN,Aatrox,top,7,2,9,8
핑찍으면우물잠수,Platinum 1,WIN,Aatrox,top,5,2,11,8
핑찍으면우물잠수,Platinum 1,LOSS,Aatrox,top,3,7,0,0.43
핑찍으면우물잠수,Platinum 1,LOSS,Volibear,top,2,8,2,0.5
핑찍으면우물잠수,Platinum 1,WIN,Volibear,top,2,2,1,1.5
핑찍으면우물잠수,Platinum 1,LOSS,Camille,top,6,7,6,1.71
핑찍으면우물잠수,Platinum 1,WIN,Aatrox,top,4,1,11,5
핑찍으면우물잠수,Platinum 1,WIN,Aatrox,top,5,0,8,3
핑찍으면우물잠수,Platinum 1,LOSS,Camille,top,2,5,2,0.8
핑찍으면우물잠수,Platinum 1,WIN,Camille,top,4,1,1,5
핑찍으면우물잠수,Platinum 1,WIN,Camille,top,10,3,15,8.33
핑찍으면우물잠수,Platinum 1,LOSS,Camille,top,0,5,2,0.4
핑찍으면우물잠수,Platinum 1,WIN,Aatrox,support,3,6,21,4
핑찍으면우물잠수,Platinum 1,WIN,Camille,top,6,1,7,3
핑찍으면우물잠수,Platinum 1,WIN,Irelia,top,1,5,1,0.4
핑찍으면우물잠수,Platinum 1,LOSS,Kalista,support,13,15,10,1.53
핑찍으면우물잠수,Platinum 1,WIN,Galio,mid,4,7,29,4.71
핑찍으면우물잠수,Platinum 1,LOSS,Viego,top,9,13,18,2.08
핑찍으면우물잠수,Platinum 1,WIN,Karthus,top,6,15,27,2.2
핑찍으면우물잠수,Platinum 1,WIN,Akali,jungle,5,9,8,1.44
핑찍으면우물잠수,Platinum 1,WIN,Akali,support,19,10,24,4.3
핑찍으면우물잠수,Platinum 1,WIN,Quinn,mid,8,7,18,3.71
핑찍으면우물잠수,Platinum 1,LOSS,Camille,top,12,6,4,2.67
핑찍으면우물잠수,Platinum 1,WIN,Camille,top,13,2,5,9
핑찍으면우물잠수,Platinum 1,LOSS,Camille,top,2,6,1,0.5
핑찍으면우물잠수,Platinum 1,WIN,Camille,top,10,0,2,2
핑찍으면우물잠수,Platinum 1,WIN,Aatrox,top,6,6,14,3.33
핑찍으면우물잠수,Platinum 1,LOSS,Camille,top,5,4,1,1.5
핑찍으면우물잠수,Platinum 1,WIN,Camille,top,20,3,11,0.33
Visual Jockey,Unranked,LOSS,Zeri,adc,2,10,3,0.5
Visual Jockey,Unranked,WIN,Zeri,adc,2,6,3,0.83
Visual Jockey,Unranked,WIN,Zeri,adc,20,2,4,2
Visual Jockey,Unranked,WIN,Akali,top,17,13,29,3.54
Visual Jockey,Unranked,LOSS,Yone,adc,8,16,21,1.81
Visual Jockey,Unranked,LOSS,Aphelios,adc,19,12,27,3.83
Visual Jockey,Unranked,WIN,Aatrox,jungle,8,11,15,2.09
Visual Jockey,Unranked,WIN,Zeri,adc,11,6,11,3.67
Visual Jockey,Unranked,WIN,Zeri,adc,4,3,7,3.67
Visual Jockey,Unranked,LOSS,Katarina,adc,12,11,10,2
Visual Jockey,Unranked,LOSS,Akali,mid,5,7,5,1.43
Visual Jockey,Unranked,WIN,Riven,top,6,13,12,1.38
Visual Jockey,Unranked,LOSS,Ryze,mid,6,7,10,2.29
Visual Jockey,Unranked,LOSS,Aphelios,jungle,10,9,12,2.44
Visual Jockey,Unranked,WIN,Ezreal,adc,8,3,7,5
Visual Jockey,Unranked,LOSS,Zeri,support,4,9,4,0.89
Visual Jockey,Unranked,LOSS,Aphelios,mid,8,12,15,1.92
Visual Jockey,Unranked,LOSS,MonkeyKing,top,14,10,15,2.9
Visual Jockey,Unranked,LOSS,Syndra,jungle,16,10,10,2.6
Visual Jockey,Unranked,LOSS,Yone,top,11,14,21,2.29
Visual Jockey,Unranked,LOSS,Renekton,jungle,6,13,8,1.08
Visual Jockey,Unranked,LOSS,Pyke,adc,12,9,15,3
Visual Jockey,Unranked,WIN,Ryze,adc,18,9,22,4.44
Visual Jockey,Unranked,LOSS,Xayah,adc,5,8,13,2.25
Visual Jockey,Unranked,LOSS,Aphelios,top,7,11,11,1.64
Visual Jockey,Unranked,LOSS,MissFortune,adc,11,15,17,1.87
Visual Jockey,Unranked,WIN,Twitch,mid,2,8,23,3.13
Visual Jockey,Unranked,WIN,Khazix,adc,18,15,18,2.4
Visual Jockey,Unranked,WIN,Aatrox,top,7,7,14,3
Visual Jockey,Unranked,LOSS,JarvanIV,top,10,15,31,2.73
이원일,Platinum 4,WIN,Vayne,adc,27,5,6,6.6
이원일,Platinum 4,LOSS,Shyvana,jungle,12,12,11,1.92
이원일,Platinum 4,WIN,MissFortune,adc,8,3,12,6.67
이원일,Platinum 4,LOSS,Annie,mid,6,17,27,1.94
이원일,Platinum 4,LOSS,Nunu,mid,2,12,26,2.33
이원일,Platinum 4,WIN,Garen,top,4,0,9,3
이원일,Platinum 4,WIN,Garen,top,2,2,6,4
이원일,Platinum 4,LOSS,Diana,jungle,1,8,6,0.88
이원일,Platinum 4,LOSS,Ezreal,adc,2,7,2,0.57
이원일,Platinum 4,LOSS,Akali,top,1,3,2,1
이원일,Platinum 4,WIN,MonkeyKing,jungle,8,2,7,7.5
이원일,Platinum 4,WIN,Jax,top,1,6,4,0.83
이원일,Platinum 4,LOSS,Mordekaiser,top,2,4,1,0.75
이원일,Platinum 4,LOSS,Garen,top,2,8,2,0.5
이원일,Platinum 4,WIN,Vayne,adc,15,6,8,3.83
이원일,Platinum 4,LOSS,Ezreal,adc,10,6,4,2.33
이원일,Platinum 4,LOSS,Ezreal,adc,2,2,0,1
이원일,Platinum 4,LOSS,Akshan,mid,19,12,17,3
이원일,Platinum 4,LOSS,KogMaw,jungle,6,7,23,4.14
이원일,Platinum 4,LOSS,Kayle,support,9,18,35,2.44
이원일,Platinum 4,LOSS,Mordekaiser,adc,3,11,12,1.36
이원일,Platinum 4,WIN,Garen,jungle,10,8,18,3.5
이원일,Platinum 4,WIN,KogMaw,jungle,14,11,20,3.09
이원일,Platinum 4,WIN,Ezreal,adc,5,3,6,3.67
이원일,Platinum 4,LOSS,Garen,top,5,6,0,0.83
이원일,Platinum 4,LOSS,Lillia,jungle,5,4,7,3
이원일,Platinum 4,WIN,Graves,jungle,2,3,5,2.33
이원일,Platinum 4,WIN,Jax,top,4,9,6,1.11
이원일,Platinum 4,LOSS,Shyvana,jungle,0,0,1,1
이원일,Platinum 4,WIN,Ezreal,adc,6,2,6,6
mvp맨,Gold 4,LOSS,Vi,jungle,13,5,10,4.6
mvp맨,Gold 4,LOSS,Sejuani,jungle,5,4,10,3.75
mvp맨,Gold 4,WIN,Sejuani,jungle,7,1,12,9
mvp맨,Gold 4,LOSS,Hecarim,jungle,1,6,3,0.67
mvp맨,Gold 4,WIN,Hecarim,jungle,6,5,6,2.4
mvp맨,Gold 4,LOSS,Sejuani,jungle,2,8,13,1.88
mvp맨,Gold 4,WIN,Sejuani,jungle,2,8,22,3
mvp맨,Gold 4,LOSS,Sejuani,jungle,11,8,13,3
mvp맨,Gold 4,WIN,Sejuani,jungle,5,3,14,6.33
mvp맨,Gold 4,WIN,Hecarim,jungle,5,4,13,4.5
mvp맨,Gold 4,WIN,Lucian,adc,16,5,5,4.2
mvp맨,Gold 4,LOSS,Udyr,jungle,6,6,16,3.67
mvp맨,Gold 4,LOSS,Zac,jungle,2,3,1,1
mvp맨,Gold 4,WIN,Zac,jungle,4,7,11,2.14
mvp맨,Gold 4,LOSS,Zac,jungle,6,3,4,3.33
mvp맨,Gold 4,LOSS,Zac,jungle,4,6,8,2
mvp맨,Gold 4,LOSS,Senna,support,2,4,1,0.75
mvp맨,Gold 4,LOSS,Xayah,adc,8,6,6,2.33
mvp맨,Gold 4,LOSS,XinZhao,support,2,5,3,1
mvp맨,Gold 4,WIN,Graves,jungle,2,0,8,0
mvp맨,Gold 4,WIN,Zac,jungle,11,2,18,4.5
mvp맨,Gold 4,WIN,Ashe,adc,5,4,13,4.5
mvp맨,Gold 4,WIN,Zac,jungle,5,6,15,3.33
mvp맨,Gold 4,WIN,Zac,jungle,5,5,19,4.8
mvp맨,Gold 4,LOSS,Zac,jungle,3,7,13,2.29
mvp맨,Gold 4,WIN,Zac,jungle,6,1,22,8
mvp맨,Gold 4,LOSS,Jinx,adc,3,5,3,1.2
mvp맨,Gold 4,WIN,Jinx,adc,3,1,7,0
mvp맨,Gold 4,LOSS,Sett,top,1,5,0,0.2
mvp맨,Gold 4,WIN,Vayne,top,9,5,4,2.6
갱스터는살아있다,Unranked,LOSS,Tristana,adc,6,9,9,1.67
갱스터는살아있다,Unranked,LOSS,Yasuo,top,4,4,3,1.75
갱스터는살아있다,Unranked,WIN,Ezreal,adc,18,5,10,5.6
갱스터는살아있다,Unranked,WIN,Zeri,top,13,2,7,0
갱스터는살아있다,Unranked,WIN,Ezreal,adc,14,8,11,3.13
갱스터는살아있다,Unranked,WIN,Tristana,adc,4,4,7,2.75
갱스터는살아있다,Unranked,LOSS,Zeri,adc,10,4,0,2.5
갱스터는살아있다,Unranked,WIN,Zeri,adc,7,1,4,1
갱스터는살아있다,Unranked,WIN,Ezreal,adc,7,2,5,6
갱스터는살아있다,Unranked,LOSS,Trundle,jungle,2,1,3,5
갱스터는살아있다,Unranked,WIN,Lucian,adc,3,3,1,1.33
갱스터는살아있다,Unranked,WIN,Tristana,adc,10,5,17,5.4
갱스터는살아있다,Unranked,LOSS,Yasuo,adc,4,4,5,2.25
갱스터는살아있다,Unranked,WIN,Ezreal,adc,9,2,15,2
갱스터는살아있다,Unranked,LOSS,Graves,top,8,4,1,2.25
갱스터는살아있다,Unranked,WIN,Tristana,adc,23,5,13,7.2
갱스터는살아있다,Unranked,WIN,MissFortune,adc,15,4,8,5.75
갱스터는살아있다,Unranked,WIN,Lucian,adc,13,0,1,4
갱스터는살아있다,Unranked,WIN,Ezreal,adc,2,1,2,4
갱스터는살아있다,Unranked,LOSS,Syndra,top,11,7,13,3.43
갱스터는살아있다,Unranked,LOSS,Lux,adc,4,5,7,2.2
갱스터는살아있다,Unranked,LOSS,Graves,adc,4,2,3,3.5
갱스터는살아있다,Unranked,LOSS,Graves,jungle,6,9,5,1.22
갱스터는살아있다,Unranked,LOSS,Tristana,adc,17,15,10,1.8
갱스터는살아있다,Unranked,WIN,Ezreal,adc,11,4,13,6
갱스터는살아있다,Unranked,LOSS,TwistedFate,adc,9,12,19,2.33
갱스터는살아있다,Unranked,LOSS,Janna,top,7,9,21,3.11
갱스터는살아있다,Unranked,LOSS,Ahri,top,7,5,21,5.6
갱스터는살아있다,Unranked,WIN,Lucian,mid,7,3,8,5
갱스터는살아있다,Unranked,LOSS,Tristana,adc,10,5,2,2.4
유하님,Unranked,LOSS,Zilean,mid,7,3,36,4.33
유하님,Unranked,WIN,Janna,adc,1,7,50,7.29
유하님,Unranked,WIN,Neeko,support,4,1,7,1
유하님,Unranked,LOSS,Rumble,mid,17,8,15,4
유하님,Unranked,WIN,Nami,mid,5,5,53,1.6
유하님,Unranked,WIN,Varus,mid,7,2,13,0
유하님,Unranked,LOSS,Ziggs,mid,3,6,9,2
유하님,Unranked,WIN,Ryze,mid,12,5,22,6.8
유하님,Unranked,LOSS,Vladimir,mid,10,11,17,2.45
유하님,Unranked,LOSS,Gragas,adc,6,3,7,4.33
유하님,Unranked,WIN,Rumble,mid,15,3,11,8.67
유하님,Unranked,WIN,TwistedFate,mid,11,8,27,4.75
유하님,Unranked,WIN,Lux,jungle,8,4,18,6.5
유하님,Unranked,LOSS,Orianna,mid,6,5,20,5.2
유하님,Unranked,WIN,Varus,top,18,6,21,6.5
유하님,Unranked,LOSS,Leblanc,support,15,10,20,3.5
유하님,Unranked,LOSS,TwistedFate,adc,3,8,9,1.5
유하님,Unranked,WIN,Malzahar,jungle,15,4,19,8.5
유하님,Unranked,LOSS,Lulu,jungle,2,6,23,4.17
유하님,Unranked,LOSS,Karma,support,4,4,13,4.25
유하님,Unranked,LOSS,Gragas,top,8,10,24,3.2
유하님,Unranked,WIN,Orianna,adc,9,4,25,8.5
유하님,Unranked,LOSS,Orianna,jungle,6,10,26,3.2
유하님,Unranked,WIN,Gangplank,adc,20,4,21,0.25
유하님,Unranked,LOSS,Soraka,top,3,7,24,3.86
유하님,Unranked,WIN,Syndra,mid,15,8,26,5.13
유하님,Unranked,LOSS,Sona,support,6,9,41,5.22
유하님,Unranked,LOSS,Gragas,adc,6,6,15,3.5
유하님,Unranked,LOSS,Caitlyn,support,10,6,8,3
유하님,Unranked,WIN,Senna,mid,2,3,39,3.67
변태싸이코똘아이,Silver 4,WIN,MasterYi,jungle,9,4,6,3.75
변태싸이코똘아이,Silver 4,WIN,Darius,top,9,0,6,5
변태싸이코똘아이,Silver 4,WIN,Zilean,jungle,3,8,17,2.5
변태싸이코똘아이,Silver 4,LOSS,Caitlyn,mid,14,12,33,3.92
변태싸이코똘아이,Silver 4,WIN,Nasus,top,7,2,7,7
변태싸이코똘아이,Silver 4,LOSS,Swain,top,2,4,2,1
변태싸이코똘아이,Silver 4,WIN,Swain,top,5,3,5,3.33
변태싸이코똘아이,Silver 4,WIN,TwistedFate,mid,10,13,30,3.08
변태싸이코똘아이,Silver 4,WIN,Lucian,mid,14,6,11,4.17
변태싸이코똘아이,Silver 4,WIN,Thresh,jungle,4,6,30,5.67
변태싸이코똘아이,Silver 4,WIN,JarvanIV,mid,20,13,24,3.38
변태싸이코똘아이,Silver 4,WIN,Rammus,mid,2,9,29,3.44
변태싸이코똘아이,Silver 4,LOSS,MissFortune,adc,9,10,36,4.5
변태싸이코똘아이,Silver 4,WIN,Twitch,jungle,15,9,22,4.11
변태싸이코똘아이,Silver 4,WIN,Yasuo,support,6,13,17,1.77
변태싸이코똘아이,Silver 4,LOSS,Darius,top,5,2,1,3
변태싸이코똘아이,Silver 4,LOSS,Yuumi,top,1,2,12,6.5
변태싸이코똘아이,Silver 4,LOSS,Evelynn,jungle,7,5,5,2.4
변태싸이코똘아이,Silver 4,WIN,Swain,top,8,9,21,3.22
변태싸이코똘아이,Silver 4,LOSS,Morgana,adc,8,8,18,3.25
변태싸이코똘아이,Silver 4,WIN,Lucian,support,6,5,9,3
변태싸이코똘아이,Silver 4,WIN,Khazix,support,13,7,14,3.86
변태싸이코똘아이,Silver 4,WIN,Aatrox,jungle,4,6,18,3.67
변태싸이코똘아이,Silver 4,WIN,MonkeyKing,mid,9,12,23,2.67
변태싸이코똘아이,Silver 4,LOSS,Yuumi,mid,2,6,20,3.67
변태싸이코똘아이,Silver 4,LOSS,Jinx,support,6,10,11,1.7
변태싸이코똘아이,Silver 4,WIN,Karthus,support,20,20,42,3.1
변태싸이코똘아이,Silver 4,WIN,Swain,adc,18,14,32,3.57
변태싸이코똘아이,Silver 4,LOSS,Sett,jungle,3,8,16,2.38
변태싸이코똘아이,Silver 4,WIN,Leblanc,adc,2,5,19,4.2
4Cushion,Unranked,LOSS,Shaco,jungle,12,7,9,3
4Cushion,Unranked,LOSS,Shaco,jungle,4,11,7,1
4Cushion,Unranked,LOSS,Illaoi,top,1,4,1,0.5
4Cushion,Unranked,LOSS,Pantheon,mid,9,12,16,2.08
4Cushion,Unranked,LOSS,Twitch,mid,9,8,23,4
4Cushion,Unranked,LOSS,Shaco,jungle,5,2,1,3
4Cushion,Unranked,LOSS,Shaco,jungle,4,9,7,1.22
4Cushion,Unranked,WIN,Shaco,top,0,2,4,2
4Cushion,Unranked,WIN,Pantheon,top,12,10,24,3.6
4Cushion,Unranked,WIN,Brand,support,12,9,37,5.44
4Cushion,Unranked,LOSS,Shaco,jungle,7,7,7,2
4Cushion,Unranked,LOSS,Malphite,jungle,1,2,4,2.5
4Cushion,Unranked,LOSS,Shaco,jungle,3,6,2,0.83
4Cushion,Unranked,LOSS,Shaco,jungle,4,8,5,1.13
4Cushion,Unranked,WIN,Shaco,jungle,9,7,13,3.14
4Cushion,Unranked,LOSS,Pantheon,jungle,8,7,1,1.29
4Cushion,Unranked,WIN,Gragas,jungle,7,4,14,5.25
4Cushion,Unranked,WIN,Shaco,jungle,4,3,7,3.67
4Cushion,Unranked,WIN,Shaco,jungle,5,4,12,4.25
4Cushion,Unranked,LOSS,Shaco,jungle,11,8,7,2.25
4Cushion,Unranked,LOSS,Shaco,jungle,9,8,4,1.63
4Cushion,Unranked,LOSS,Shaco,jungle,10,9,4,1.56
4Cushion,Unranked,WIN,Shaco,jungle,2,1,5,7
4Cushion,Unranked,WIN,Shaco,jungle,6,5,3,1.8
4Cushion,Unranked,WIN,Shaco,jungle,12,2,8,0
4Cushion,Unranked,LOSS,Malphite,jungle,2,3,1,1
4Cushion,Unranked,WIN,Malphite,top,2,1,5,7
4Cushion,Unranked,WIN,Jayce,jungle,8,7,31,5.57
4Cushion,Unranked,WIN,Shaco,support,22,12,13,2.92
4Cushion,Unranked,LOSS,Zyra,jungle,1,3,9,3.33
stanley randolph,Platinum 2,LOSS,Nidalee,jungle,5,5,18,4.6
stanley randolph,Platinum 2,WIN,Graves,jungle,14,0,7,1
stanley randolph,Platinum 2,WIN,MonkeyKing,jungle,6,1,7,3
stanley randolph,Platinum 2,WIN,Amumu,jungle,8,4,17,6.25
stanley randolph,Platinum 2,LOSS,Galio,mid,4,5,2,1.2
stanley randolph,Platinum 2,LOSS,Graves,jungle,5,8,4,1.13
stanley randolph,Platinum 2,WIN,Azir,mid,5,7,8,1.86
stanley randolph,Platinum 2,LOSS,Sylas,mid,3,10,3,0.6
stanley randolph,Platinum 2,WIN,Viktor,mid,9,3,10,6.33
stanley randolph,Platinum 2,LOSS,XinZhao,jungle,7,6,10,2.83
stanley randolph,Platinum 2,WIN,Graves,jungle,11,0,2,3
stanley randolph,Platinum 2,WIN,XinZhao,jungle,7,5,11,3.6
stanley randolph,Platinum 2,LOSS,Viego,jungle,4,7,7,1.57
stanley randolph,Platinum 2,WIN,MonkeyKing,jungle,14,2,5,9.5
stanley randolph,Platinum 2,LOSS,LeeSin,jungle,1,5,5,1.2
stanley randolph,Platinum 2,WIN,Viego,jungle,9,2,7,8
stanley randolph,Platinum 2,WIN,Graves,jungle,8,1,4,2
stanley randolph,Platinum 2,WIN,Kindred,jungle,12,1,10,2
stanley randolph,Platinum 2,WIN,Graves,jungle,9,1,7,6
stanley randolph,Platinum 2,LOSS,LeeSin,jungle,3,7,8,1.57
stanley randolph,Platinum 2,LOSS,Graves,jungle,0,0,1,1
stanley randolph,Platinum 2,WIN,Viego,jungle,6,2,7,6.5
stanley randolph,Platinum 2,WIN,Viego,jungle,7,0,1,8
stanley randolph,Platinum 2,LOSS,Nidalee,jungle,8,10,7,1.5
stanley randolph,Platinum 2,WIN,Viego,jungle,8,1,8,6
stanley randolph,Platinum 2,LOSS,Graves,jungle,1,4,4,1.25
stanley randolph,Platinum 2,WIN,LeeSin,jungle,10,4,13,5.75
stanley randolph,Platinum 2,LOSS,LeeSin,jungle,10,7,21,4.43
stanley randolph,Platinum 2,LOSS,LeeSin,jungle,3,8,0,0.38
stanley randolph,Platinum 2,WIN,XinZhao,jungle,14,2,5,9.5
곽대호,Unranked,WIN,Lissandra,adc,8,13,31,3
곽대호,Unranked,WIN,Qiyana,adc,13,10,17,3
곽대호,Unranked,WIN,XinZhao,adc,8,10,14,2.2
곽대호,Unranked,LOSS,Irelia,mid,4,9,7,1.22
곽대호,Unranked,LOSS,Qiyana,mid,9,14,5,1
곽대호,Unranked,WIN,Brand,mid,9,7,21,4.29
곽대호,Unranked,WIN,Chogath,adc,7,5,8,3
곽대호,Unranked,WIN,Twitch,adc,14,12,19,2.75
곽대호,Unranked,WIN,Ahri,top,13,7,21,4.86
곽대호,Unranked,WIN,Rengar,jungle,14,22,11,1.14
곽대호,Unranked,LOSS,Vayne,mid,5,5,6,2.2
곽대호,Unranked,WIN,Irelia,top,19,7,11,4.29
곽대호,Unranked,WIN,Twitch,adc,6,12,13,1.58
곽대호,Unranked,WIN,Ahri,top,6,7,17,3.29
곽대호,Unranked,WIN,Nocturne,support,9,8,22,3.88
곽대호,Unranked,LOSS,LeeSin,adc,9,4,11,5
곽대호,Unranked,LOSS,Zed,top,10,7,17,3.86
곽대호,Unranked,WIN,Akali,support,20,11,13,3
곽대호,Unranked,WIN,Qiyana,mid,5,5,7,2.4
곽대호,Unranked,LOSS,Kennen,top,3,14,11,1
곽대호,Unranked,LOSS,Kennen,top,4,5,4,1.6
곽대호,Unranked,WIN,Lissandra,mid,2,1,1,3
곽대호,Unranked,LOSS,Zeri,adc,4,7,5,1.29
곽대호,Unranked,LOSS,Poppy,mid,6,11,22,2.55
곽대호,Unranked,LOSS,Heimerdinger,jungle,10,12,23,2.75
곽대호,Unranked,LOSS,Annie,adc,10,9,15,2.78
곽대호,Unranked,WIN,Rengar,support,14,9,7,2.33
곽대호,Unranked,LOSS,Gnar,top,8,7,13,3
곽대호,Unranked,LOSS,Viego,adc,12,7,15,3.86
곽대호,Unranked,LOSS,Ziggs,mid,14,8,22,4.5
SHAKO SMOKE,Silver 2,WIN,Morgana,adc,8,9,30,4.22
SHAKO SMOKE,Silver 2,LOSS,Caitlyn,adc,2,5,3,1
SHAKO SMOKE,Silver 2,LOSS,Jinx,adc,2,3,3,1.67
SHAKO SMOKE,Silver 2,LOSS,Anivia,jungle,3,10,9,1.2
SHAKO SMOKE,Silver 2,LOSS,Urgot,top,7,6,9,2.67
SHAKO SMOKE,Silver 2,LOSS,Renekton,top,0,5,0,0
SHAKO SMOKE,Silver 2,WIN,Garen,top,7,5,8,3
SHAKO SMOKE,Silver 2,LOSS,Vayne,adc,2,5,0,0.4
SHAKO SMOKE,Silver 2,LOSS,JarvanIV,jungle,3,7,6,1.29
SHAKO SMOKE,Silver 2,LOSS,Pantheon,mid,3,6,3,1
SHAKO SMOKE,Silver 2,LOSS,Galio,mid,3,7,14,2.43
SHAKO SMOKE,Silver 2,WIN,Pantheon,mid,7,11,16,2.09
SHAKO SMOKE,Silver 2,WIN,Pantheon,mid,8,7,20,4
SHAKO SMOKE,Silver 2,LOSS,Shaco,jungle,2,7,2,0.57
SHAKO SMOKE,Silver 2,LOSS,Taliyah,support,16,12,21,3.08
SHAKO SMOKE,Silver 2,LOSS,Vi,jungle,13,11,12,2.27
SHAKO SMOKE,Silver 2,LOSS,Draven,mid,9,12,20,2.42
SHAKO SMOKE,Silver 2,LOSS,Fizz,mid,5,7,3,1.14
SHAKO SMOKE,Silver 2,LOSS,Aatrox,top,2,8,5,0.88
SHAKO SMOKE,Silver 2,LOSS,Jayce,top,0,6,2,0.33
SHAKO SMOKE,Silver 2,WIN,MissFortune,top,7,10,29,3.6
SHAKO SMOKE,Silver 2,WIN,Graves,support,22,12,25,3.92
SHAKO SMOKE,Silver 2,LOSS,Sejuani,jungle,3,5,6,1.8
SHAKO SMOKE,Silver 2,LOSS,Shaco,jungle,5,6,6,1.83
SHAKO SMOKE,Silver 2,LOSS,Shaco,jungle,16,8,9,3.13
SHAKO SMOKE,Silver 2,WIN,Sejuani,jungle,6,3,23,9.67
SHAKO SMOKE,Silver 2,LOSS,MissFortune,top,4,5,6,2
SHAKO SMOKE,Silver 2,LOSS,Leblanc,mid,3,9,5,0.89
SHAKO SMOKE,Silver 2,WIN,Varus,support,6,2,6,6
SHAKO SMOKE,Silver 2,LOSS,Qiyana,top,8,13,5,1
지건을배운먀옹이,Iron 4,LOSS,Nami,support,0,3,4,1.33
지건을배운먀옹이,Iron 4,LOSS,Xerath,support,5,10,9,1.4
지건을배운먀옹이,Iron 4,WIN,Morgana,support,5,8,20,3.13
지건을배운먀옹이,Iron 4,WIN,Morgana,support,4,6,15,3.17
지건을배운먀옹이,Iron 4,LOSS,Yasuo,mid,5,12,6,0.92
지건을배운먀옹이,Iron 4,WIN,Morgana,support,7,6,13,3.33
지건을배운먀옹이,Iron 4,WIN,Morgana,support,1,18,14,0.83
지건을배운먀옹이,Iron 4,WIN,Alistar,support,2,7,16,2.57
지건을배운먀옹이,Iron 4,LOSS,Nami,support,0,11,9,0.82
지건을배운먀옹이,Iron 4,WIN,Nami,support,2,3,15,5.67
지건을배운먀옹이,Iron 4,WIN,Nami,support,2,7,23,3.57
지건을배운먀옹이,Iron 4,WIN,Nami,support,2,11,12,1.27
지건을배운먀옹이,Iron 4,WIN,Viego,jungle,7,15,8,1
지건을배운먀옹이,Iron 4,LOSS,Xerath,support,4,10,11,1.5
지건을배운먀옹이,Iron 4,LOSS,Mordekaiser,mid,7,12,3,0.83
지건을배운먀옹이,Iron 4,LOSS,MasterYi,jungle,15,20,5,1
지건을배운먀옹이,Iron 4,LOSS,Kindred,jungle,2,9,2,0.44
지건을배운먀옹이,Iron 4,LOSS,Xerath,support,6,15,10,1.07
지건을배운먀옹이,Iron 4,WIN,Alistar,support,3,8,14,2.13
지건을배운먀옹이,Iron 4,LOSS,Blitzcrank,support,3,13,9,0.92
지건을배운먀옹이,Iron 4,WIN,Yasuo,mid,5,25,4,0.36
지건을배운먀옹이,Iron 4,WIN,Yasuo,mid,7,16,8,0.94
지건을배운먀옹이,Iron 4,WIN,Yasuo,mid,11,6,3,2.33
지건을배운먀옹이,Iron 4,LOSS,Ahri,mid,1,7,1,0.29
지건을배운먀옹이,Iron 4,WIN,Yasuo,adc,27,8,3,3.75
지건을배운먀옹이,Iron 4,WIN,Kaisa,adc,4,9,0,0.44
지건을배운먀옹이,Iron 4,LOSS,Xerath,mid,3,5,2,1
지건을배운먀옹이,Iron 4,LOSS,Ahri,mid,2,10,2,0.4
지건을배운먀옹이,Iron 4,LOSS,Yasuo,mid,6,9,3,1
